0.000000000E0;-2.438304697E-1;1.198884342E-1
3.300000000E-2;-2.474708980E-1;1.206539912E-1
6.600000000E-2;-2.448322506E-1;1.213559608E-1
9.900000000E-2;-2.411723489E-1;1.217071478E-1
1.310000000E-1;-2.371019723E-1;1.223923174E-1
1.630000000E-1;-2.332687161E-1;1.227386381E-1
1.950000000E-1;-2.293705821E-1;1.234329866E-1
2.270000000E-1;-2.252882403E-1;1.240055256E-1
2.670000000E-1;-2.215730525E-1;1.245139503E-1
2.990000000E-1;-2.175113577E-1;1.252212986E-1
3.310000000E-1;-2.137147414E-1;1.256165921E-1
3.630000000E-1;-2.097105889E-1;1.262368526E-1
3.950000000E-1;-2.057252327E-1;1.268043421E-1
4.270000000E-1;-2.020035773E-1;1.273167118E-1
4.670000000E-1;-1.979852606E-1;1.280709542E-1
4.990000000E-1;-1.943102696E-1;1.284457660E-1
5.310000000E-1;-1.902873659E-1;1.290720189E-1
5.630000000E-1;-1.862295510E-1;1.297083741E-1
5.950000000E-1;-1.824828598E-1;1.301365933E-1
6.270000000E-1;-1.784731681E-1;1.308836293E-1
6.590000000E-1;-1.744154081E-1;1.315264851E-1
6.990000000E-1;-1.706333067E-1;1.319402273E-1
7.310000000E-1;-1.666154818E-1;1.326580799E-1
7.630000000E-1;-1.627509201E-1;1.330485285E-1
7.950000000E-1;-1.587843500E-1;1.336837196E-1
8.270000000E-1;-1.547442763E-1;1.343447340E-1
8.590000000E-1;-1.509977164E-1;1.347934901E-1
8.910000000E-1;-1.470428510E-1;1.355087154E-1
9.310000000E-1;-1.432646397E-1;1.359764813E-1
9.630000000E-1;-1.392571443E-1;1.365392874E-1
9.950000000E-1;-1.351747185E-1;1.372116502E-1
1.027000000E0;-1.314530058E-1;1.376368036E-1
1.059000000E0;-1.274942783E-1;1.383755296E-1
1.091000000E0;-1.233809574E-1;1.389260003E-1
1.131000000E0;-1.197655753E-1;1.394121209E-1
1.163000000E0;-1.156671811E-1;1.401505825E-1
1.195000000E0;-1.120205311E-1;1.404945409E-1
1.227000000E0;-1.080286268E-1;1.412169106E-1
1.259000000E0;-1.039509678E-1;1.418828146E-1
1.291000000E0;-1.003415231E-1;1.422585399E-1
1.323000000E0;-9.623422154E-2;1.429956194E-1
1.363000000E0;-9.266463042E-2;1.433480078E-1
1.395000000E0;-8.859373611E-2;1.440420792E-1
1.427000000E0;-8.459193093E-2;1.447877633E-1
1.459000000E0;-8.093336666E-2;1.451242894E-1
1.491000000E0;-7.684627912E-2;1.458389630E-1
1.523000000E0;-7.326565644E-2;1.462378670E-1
1.563000000E0;-6.917460743E-2;1.468491711E-1
1.595000000E0;-6.530921723E-2;1.474950518E-1
1.627000000E0;-6.168768925E-2;1.479632733E-1
1.659000000E0;-5.775573900E-2;1.486278838E-1
1.691000000E0;-5.405870088E-2;1.490754907E-1
1.723000000E0;-5.010980264E-2;1.496211544E-1
1.755000000E0;-4.611292566E-2;1.502568841E-1
1.795000000E0;-4.253953985E-2;1.506708181E-1
1.827000000E0;-3.849933680E-2;1.514194460E-1
1.859000000E0;-3.495283472E-2;1.517562059E-1
1.891000000E0;-3.084815477E-2;1.524219874E-1
1.923000000E0;-2.731087117E-2;1.528660548E-1
1.955000000E0;-2.325151721E-2;1.534111566E-1
1.995000000E0;-1.944180154E-2;1.540647259E-1
2.027000000E0;-1.582074407E-2;1.544807327E-1
2.059000000E0;-1.195988243E-2;1.551735013E-1
2.091000000E0;-8.330744270E-3;1.554740072E-1
2.123000000E0;-4.424176945E-3;1.561648008E-1
2.155000000E0;-4.822914879E-4;1.568094978E-1
2.187000000E0;3.111316397E-3;1.572030787E-1
2.227000000E0;7.065788057E-3;1.579620899E-1
2.259000000E0;1.068150410E-2;1.582493851E-1
2.291000000E0;1.462911639E-2;1.589572576E-1
2.323000000E0;1.826211798E-2;1.592974759E-1
2.355000000E0;2.209348000E-2;1.599146104E-1
2.387000000E0;2.598909651E-2;1.605430914E-1
2.427000000E0;2.949119900E-2;1.609341164E-1
2.459000000E0;3.349633673E-2;1.616598749E-1
2.491000000E0;3.706232248E-2;1.619298921E-1
2.523000000E0;4.101310977E-2;1.626823360E-1
2.555000000E0;4.459058788E-2;1.629846528E-1
2.587000000E0;4.834505148E-2;1.636617322E-1
2.619000000E0;5.234739574E-2;1.641998249E-1
2.659000000E0;5.584562575E-2;1.646672800E-1
2.691000000E0;5.990826057E-2;1.653632920E-1
2.723000000E0;6.340830731E-2;1.656587357E-1
2.755000000E0;6.736216552E-2;1.664208608E-1
2.787000000E0;7.094445204E-2;1.667204829E-1
2.819000000E0;7.469784779E-2;1.673829618E-1
2.859000000E0;7.839460173E-2;1.677810132E-1
2.891000000E0;8.217460544E-2;1.683599121E-1
2.923000000E0;8.618093402E-2;1.689637450E-1
2.955000000E0;8.969834577E-2;1.693707769E-1
2.987000000E0;9.349228067E-2;1.700420241E-1
3.019000000E0;9.716879273E-2;1.703911051E-1
3.051000000E0;1.009123887E-1;1.710720418E-1
3.091000000E0;1.046786700E-1;1.713793417E-1
3.123000000E0;1.084355382E-1;1.720662722E-1
3.155000000E0;1.119955347E-1;1.723592691E-1
3.187000000E0;1.159187479E-1;1.730674188E-1
3.219000000E0;1.194004244E-1;1.735147026E-1
3.251000000E0;1.233952253E-1;1.740248352E-1
3.291000000E0;1.269439153E-1;1.744608190E-1
3.323000000E0;1.307777517E-1;1.749604929E-1
3.355000000E0;1.346494815E-1;1.755920808E-1
3.387000000E0;1.381691731E-1;1.759766202E-1
3.419000000E0;1.421669330E-1;1.766815757E-1
3.451000000E0;1.457266226E-1;1.769627905E-1
3.483000000E0;1.496944666E-1;1.776672005E-1
3.523000000E0;1.532910208E-1;1.779521935E-1
3.555000000E0;1.570256945E-1;1.786319046E-1
3.587000000E0;1.606906742E-1;1.790084325E-1
3.619000000E0;1.644674641E-1;1.796411588E-1
3.651000000E0;1.681607335E-1;1.799180712E-1
3.683000000E0;1.720453127E-1;1.806071392E-1
3.715000000E0;1.756472099E-1;1.809899049E-1
3.755000000E0;1.795842951E-1;1.815827632E-1
3.787000000E0;1.832912788E-1;1.821706767E-1
3.819000000E0;1.871063945E-1;1.825704259E-1
3.851000000E0;1.908224062E-1;1.832183358E-1
3.883000000E0;1.945646033E-1;1.835199348E-1
3.915000000E0;1.983764719E-1;1.842042816E-1
3.955000000E0;2.019568998E-1;1.844946178E-1
3.987000000E0;2.059068805E-1;1.852031971E-1
4.019000000E0;2.094835087E-1;1.854835389E-1
4.051000000E0;2.135313240E-1;1.861875695E-1
4.083000000E0;2.171015869E-1;1.864589038E-1
4.115000000E0;2.210908789E-1;1.871712929E-1
4.147000000E0;2.246953971E-1;1.874743453E-1
4.187000000E0;2.285737948E-1;1.881493512E-1
4.219000000E0;2.323330688E-1;1.884481793E-1
4.251000000E0;2.362672727E-1;1.890991284E-1
4.283000000E0;2.399891550E-1;1.894038293E-1
4.315000000E0;2.438836659E-1;1.900538308E-1
4.347000000E0;2.475689332E-1;1.904220142E-1
4.387000000E0;2.515002305E-1;1.910157961E-1
4.419000000E0;2.551877747E-1;1.914099713E-1
4.451000000E0;2.592870199E-1;1.919676006E-1
4.483000000E0;2.628779217E-1;1.923246564E-1
4.515000000E0;2.669570529E-1;1.929348895E-1
4.547000000E0;2.705838871E-1;1.933424953E-1
4.579000000E0;2.746379827E-1;1.938992279E-1
4.619000000E0;2.783209521E-1;1.943122128E-1
4.651000000E0;2.823539977E-1;1.948475802E-1
4.683000000E0;2.863754843E-1;1.954505514E-1
4.715000000E0;2.900600091E-1;1.958178848E-1
4.747000000E0;2.940653559E-1;1.965017660E-1
4.779000000E0;2.977655237E-1;1.968035585E-1
4.819000000E0;3.018321412E-1;1.974847935E-1
4.851000000E0;3.055573196E-1;1.977443104E-1
4.883000000E0;3.095886495E-1;1.984469868E-1
4.915000000E0;3.132381067E-1;1.987153182E-1
4.947000000E0;3.173008677E-1;1.994158772E-1
4.979000000E0;3.209759106E-1;1.996979053E-1
5.011000000E0;3.250674480E-1;2.003832995E-1
5.051000000E0;3.288728395E-1;2.007339406E-1
5.083000000E0;3.329299162E-1;2.013400683E-1
5.115000000E0;3.366407100E-1;2.017096081E-1
5.147000000E0;3.406319145E-1;2.023718213E-1
5.179000000E0;3.444246797E-1;2.026857005E-1
5.211000000E0;3.484972299E-1;2.033259623E-1
5.251000000E0;3.522930184E-1;2.036332700E-1
5.283000000E0;3.563361496E-1;2.042686685E-1
5.315000000E0;3.600574172E-1;2.046178561E-1
5.347000000E0;3.640973321E-1;2.052412785E-1
5.379000000E0;3.681987948E-1;2.058003310E-1
5.411000000E0;3.720401341E-1;2.062620731E-1
5.443000000E0;3.760260806E-1;2.068146994E-1
5.483000000E0;3.799216306E-1;2.072225511E-1
5.515000000E0;3.838951691E-1;2.077962319E-1
5.547000000E0;3.876293619E-1;2.082246968E-1
5.579000000E0;3.917728324E-1;2.088897987E-1
5.611000000E0;3.954421538E-1;2.091935700E-1
5.643000000E0;3.996308467E-1;2.098670401E-1
5.683000000E0;4.032896378E-1;2.101778206E-1
5.715000000E0;4.073383680E-1;2.108503269E-1
5.747000000E0;4.111041108E-1;2.112885880E-1
5.779000000E0;4.151459773E-1;2.118312629E-1
5.811000000E0;4.189731783E-1;2.122331803E-1
5.843000000E0;4.229177166E-1;2.127902074E-1
5.875000000E0;4.266628038E-1;2.132993534E-1
5.915000000E0;4.306377319E-1;2.138129875E-1
5.947000000E0;4.345900828E-1;2.143885948E-1
5.979000000E0;4.384165561E-1;2.148311532E-1
6.011000000E0;4.423008859E-1;2.154241310E-1
6.043000000E0;4.461582556E-1;2.157947682E-1
6.075000000E0;4.500087504E-1;2.163955989E-1
6.107000000E0;4.537173746E-1;2.168188692E-1
6.147000000E0;4.576748667E-1;2.174056940E-1
6.179000000E0;4.613882120E-1;2.178044987E-1
6.211000000E0;4.653792570E-1;2.183583351E-1
6.243000000E0;4.690166611E-1;2.187896910E-1
6.275000000E0;4.728996663E-1;2.193566006E-1
6.307000000E0;4.766094061E-1;2.198319092E-1
6.347000000E0;4.804482244E-1;2.203549762E-1
6.379000000E0;4.844307586E-1;2.209198590E-1
6.411000000E0;4.880161427E-1;2.213783821E-1
6.443000000E0;4.919918187E-1;2.219780633E-1
6.475000000E0;4.955850284E-1;2.223747016E-1
6.507000000E0;4.994481663E-1;2.230568244E-1
6.539000000E0;5.031764557E-1;2.234038558E-1
6.579000000E0;5.069376446E-1;2.240122433E-1
6.611000000E0;5.106993813E-1;2.244240572E-1
6.643000000E0;5.144659739E-1;2.249939743E-1
6.675000000E0;5.181512517E-1;2.254609717E-1
6.707000000E0;5.219137211E-1;2.260164437E-1
6.739000000E0;5.256885729E-1;2.266141657E-1
6.779000000E0;5.294871208E-1;2.270517640E-1
6.811000000E0;5.332195617E-1;2.275867886E-1
6.843000000E0;5.369586948E-1;2.280413694E-1
6.875000000E0;5.405999142E-1;2.286063454E-1
6.907000000E0;5.442676056E-1;2.290734135E-1
