0.000000000E0;5.260020274E-1;3.755996304E-2
3.200000000E-2;5.132633445E-1;3.599406370E-2
6.400000000E-2;4.996045421E-1;3.702135159E-2
9.600000000E-2;4.846947506E-1;3.659783967E-2
1.280000000E-1;4.711858062E-1;3.559878590E-2
1.600000000E-1;4.601788400E-1;3.750133176E-2
2.000000000E-1;4.493217318E-1;3.737753597E-2
2.320000000E-1;4.347496639E-1;3.697900039E-2
2.640000000E-1;4.242802321E-1;3.620473373E-2
2.960000000E-1;4.117095295E-1;3.629377983E-2
3.280000000E-1;3.973503035E-1;3.760883864E-2
3.600000000E-1;3.842290355E-1;3.595931400E-2
3.920000000E-1;3.715834039E-1;3.706153092E-2
4.320000000E-1;3.583122778E-1;3.743834794E-2
4.640000000E-1;3.487311350E-1;3.842762835E-2
4.960000000E-1;3.325204018E-1;3.722876384E-2
5.280000000E-1;3.196119756E-1;3.729283359E-2
5.600000000E-1;3.066286204E-1;3.837007417E-2
5.920000000E-1;2.937201942E-1;3.843414392E-2
6.240000000E-1;2.821127098E-1;3.927356626E-2
6.640000000E-1;2.672029183E-1;3.885005434E-2
6.960000000E-1;2.549449630E-1;3.930180039E-2
7.280000000E-1;2.426370551E-1;4.042899366E-2
7.600000000E-1;2.300913288E-1;4.018031615E-2
7.920000000E-1;2.158070319E-1;4.048220413E-2
8.240000000E-1;2.038868002E-1;4.095892652E-2
8.640000000E-1;1.903029268E-1;4.097304359E-2
8.960000000E-1;1.753182063E-1;4.156270249E-2
9.280000000E-1;1.664874398E-1;4.158876477E-2
9.600000000E-1;1.549548844E-1;4.141501629E-2
9.920000000E-1;1.406206348E-1;4.239235149E-2
1.024000000E0;1.276872323E-1;4.279414485E-2
1.056000000E0;1.164424478E-1;4.332081993E-2
1.096000000E0;1.046096333E-1;4.261550969E-2
1.128000000E0;9.135099535E-2;4.282346491E-2
1.160000000E0;7.911801640E-2;4.293748735E-2
1.192000000E0;6.772934647E-2;4.311395065E-2
1.224000000E0;5.218157229E-2;4.213390062E-2
1.256000000E0;4.111813780E-2;4.250420207E-2
1.296000000E0;2.924785880E-2;4.230547725E-2
1.328000000E0;1.638938532E-2;4.169409978E-2
1.360000000E0;4.819365417E-3;4.202693672E-2
1.392000000E0;-7.426101706E-3;4.230982096E-2
1.424000000E0;-2.128525784E-2;4.145465266E-2
1.456000000E0;-3.336186316E-2;4.175002507E-2
1.488000000E0;-4.537602762E-2;4.120108847E-2
1.528000000E0;-5.793424200E-2;4.112127276E-2
1.560000000E0;-7.267517168E-2;4.071024901E-2
1.592000000E0;-8.335092987E-2;4.043007959E-2
1.624000000E0;-9.727252687E-2;4.041922031E-2
1.656000000E0;-1.101310003E-1;3.980784284E-2
1.688000000E0;-1.230394265E-1;3.987191259E-2
1.728000000E0;-1.358039672E-1;4.028619413E-2
1.760000000E0;-1.493378879E-1;3.962486397E-2
1.792000000E0;-1.618711260E-1;3.920732466E-2
1.824000000E0;-1.756613257E-1;3.971553896E-2
1.856000000E0;-1.880257019E-1;3.931048782E-2
1.888000000E0;-2.004650072E-1;3.991860750E-2
1.920000000E0;-2.145554660E-1;3.989526005E-2
1.960000000E0;-2.256189005E-1;4.026556150E-2
1.992000000E0;-2.391653093E-1;3.977309315E-2
2.024000000E0;-2.448126779E-1;4.037415430E-2
2.056000000E0;-2.341244316E-1;4.048546192E-2
2.088000000E0;-2.229046234E-1;4.029651044E-2
2.120000000E0;-2.133734334E-1;3.998267725E-2
2.160000000E0;-2.035919369E-1;4.087585303E-2
2.192000000E0;-1.940982113E-1;4.106860525E-2
2.224000000E0;-1.829408440E-1;4.172396280E-2
2.256000000E0;-1.726527621E-1;4.265460310E-2
2.288000000E0;-1.638095075E-1;4.245967902E-2
2.320000000E0;-1.527710493E-1;4.242710118E-2
2.352000000E0;-1.429021356E-1;4.213824434E-2
2.392000000E0;-1.327704273E-1;4.288753466E-2
2.424000000E0;-1.241210108E-1;4.301784602E-2
2.456000000E0;-1.147836589E-1;4.302924826E-2
2.488000000E0;-1.032386153E-1;4.303413494E-2
2.520000000E0;-9.428893968E-2;4.369600806E-2
2.552000000E0;-8.479521412E-2;4.388876028E-2
2.592000000E0;-7.615828575E-2;4.418793344E-2
2.624000000E0;-6.575781030E-2;4.359881750E-2
2.656000000E0;-5.496314299E-2;4.456692231E-2
2.688000000E0;-4.562579106E-2;4.457832456E-2
2.720000000E0;-3.646978910E-2;4.474610043E-2
2.752000000E0;-2.649445447E-2;4.531404078E-2
2.784000000E0;-1.630030534E-2;4.521902208E-2
2.824000000E0;-6.481344343E-3;4.560561245E-2
2.856000000E0;2.493307635E-3;4.592976196E-2
2.888000000E0;1.272492128E-2;4.532815784E-2
2.920000000E0;2.149324694E-2;4.614640459E-2
2.952000000E0;3.062427255E-2;4.665190408E-2
2.984000000E0;4.048069806E-2;4.653190903E-2
3.024000000E0;4.924902372E-2;4.735015578E-2
3.056000000E0;5.909296107E-2;4.739902255E-2
3.088000000E0;7.022535199E-2;4.839210370E-2
3.120000000E0;7.974405389E-2;4.824713232E-2
3.152000000E0;8.927524397E-2;4.793329912E-2
3.184000000E0;9.975716402E-2;4.853870398E-2
3.216000000E0;1.082002542E-1;4.916311259E-2
3.256000000E0;1.165369235E-1;4.893072399E-2
3.288000000E0;1.268749581E-1;4.918591707E-2
3.320000000E0;1.359120509E-1;4.866575756E-2
3.352000000E0;1.455996147E-1;4.853327434E-2
3.384000000E0;1.551183166E-1;4.838830296E-2
3.416000000E0;1.656377011E-1;4.848712240E-2
